STATIONS_ID;MESS_DATUM;  QN;FF_10;DD_10;eor
        183;202404130000;    3;   8.0; 260;eor
        183;202404130010;    3;   7.7; 260;eor
        183;202404130020;    3;   7.6; 260;eor
        183;202404130030;    3;   8.1; 260;eor
        183;202404130040;    3;   7.8; 260;eor
        183;202404130050;    3;   8.0; 260;eor
        183;202404130100;    3;   8.3; 260;eor
        183;202404130110;    3;   8.9; 260;eor
        183;202404130120;    3;   9.1; 260;eor
        183;202404130130;    3;   8.9; 260;eor
        183;202404130140;    3;   8.9; 260;eor
        183;202404130150;    3;   8.8; 260;eor
        183;202404130200;    3;   9.0; 260;eor
        183;202404130210;    3;   9.1; 260;eor
        183;202404130220;    3;   9.6; 260;eor
        183;202404130230;    3;   9.0; 260;eor
        183;202404130240;    3;   8.8; 260;eor
        183;202404130250;    3;   8.5; 260;eor
        183;202404130300;    3;   8.5; 260;eor
        183;202404130310;    3;   8.7; 260;eor
        183;202404130320;    3;   8.5; 250;eor
        183;202404130330;    3;   8.7; 250;eor
        183;202404130340;    3;   8.3; 250;eor
        183;202404130350;    3;   8.0; 250;eor
        183;202404130400;    3;   8.8; 250;eor
        183;202404130410;    3;   8.8; 250;eor
        183;202404130420;    3;   8.8; 250;eor
        183;202404130430;    3;   8.7; 250;eor
        183;202404130440;    3;   8.9; 250;eor
        183;202404130450;    3;   9.1; 250;eor
        183;202404130500;    3;   9.3; 250;eor
        183;202404130510;    3;   8.8; 250;eor
        183;202404130520;    3;   8.3; 250;eor
        183;202404130530;    3;   8.3; 250;eor
        183;202404130540;    3;   8.0; 250;eor
        183;202404130550;    3;   7.6; 250;eor
        183;202404130600;    3;   7.9; 250;eor
        183;202404130610;    3;   7.7; 240;eor
        183;202404130620;    3;   6.9; 240;eor
        183;202404130630;    3;   7.5; 240;eor
        183;202404130640;    3;   7.2; 250;eor
        183;202404130650;    3;   7.7; 240;eor
        183;202404130700;    3;   8.2; 250;eor
        183;202404130710;    3;   7.8; 250;eor
        183;202404130720;    3;   8.1; 250;eor
        183;202404130730;    3;   9.7; 250;eor
        183;202404130740;    3;   8.9; 250;eor
        183;202404130750;    3;   8.8; 250;eor
        183;202404130800;    3;   9.0; 260;eor
        183;202404130810;    3;  10.6; 260;eor
        183;202404130820;    3;   9.2; 250;eor
        183;202404130830;    3;   8.9; 250;eor
        183;202404130840;    3;   9.7; 250;eor
        183;202404130850;    3;   9.0; 250;eor
        183;202404130900;    3;  10.5; 250;eor
        183;202404130910;    3;  11.1; 250;eor
        183;202404130920;    3;  10.7; 250;eor
        183;202404130930;    3;  12.1; 250;eor
        183;202404130940;    3;  11.8; 250;eor
        183;202404130950;    3;  12.2; 250;eor
        183;202404131000;    3;  12.0; 250;eor
        183;202404131010;    3;  11.7; 250;eor
        183;202404131020;    3;  11.2; 250;eor
        183;202404131030;    3;  11.6; 250;eor
        183;202404131040;    3;  11.4; 250;eor
        183;202404131050;    3;  11.5; 250;eor
        183;202404131100;    3;  12.5; 250;eor
        183;202404131110;    3;  13.2; 250;eor
        183;202404131120;    3;  13.7; 250;eor
        183;202404131130;    3;  13.3; 260;eor
        183;202404131140;    3;  12.7; 260;eor
        183;202404131150;    3;  12.9; 260;eor
        183;202404131200;    3;  13.6; 260;eor
        183;202404131210;    3;  12.0; 260;eor
        183;202404131220;    3;  12.8; 260;eor
        183;202404131230;    3;  13.0; 260;eor
        183;202404131240;    3;  13.0; 260;eor
        183;202404131250;    3;  12.2; 260;eor
        183;202404131300;    3;  11.2; 260;eor
        183;202404131310;    3;  11.6; 260;eor
        183;202404131320;    3;  11.5; 260;eor
        183;202404131330;    3;  11.3; 250;eor
        183;202404131340;    3;  11.9; 260;eor
        183;202404131350;    3;  11.6; 260;eor
        183;202404131400;    3;  11.3; 260;eor
        183;202404131410;    3;  12.0; 260;eor
        183;202404131420;    3;  11.0; 260;eor
        183;202404131430;    3;  10.7; 260;eor
        183;202404131440;    3;  11.2; 260;eor
        183;202404131450;    3;  10.4; 260;eor
        183;202404131500;    3;  10.7; 260;eor
        183;202404131510;    3;  10.6; 260;eor
        183;202404131520;    3;  10.9; 260;eor
        183;202404131530;    3;   9.8; 260;eor
        183;202404131540;    3;   9.4; 270;eor
        183;202404131550;    3;   8.9; 270;eor
        183;202404131600;    3;   8.5; 270;eor
        183;202404131610;    3;   6.6; 260;eor
        183;202404131620;    3;   6.4; 260;eor
        183;202404131630;    3;   6.8; 270;eor
        183;202404131640;    3;   6.6; 270;eor
        183;202404131650;    3;   6.4; 270;eor
        183;202404131700;    3;   5.2; 260;eor
        183;202404131710;    3;   5.3; 260;eor
        183;202404131720;    3;   5.6; 250;eor
        183;202404131730;    3;   5.4; 250;eor
        183;202404131740;    3;   5.2; 250;eor
        183;202404131750;    3;   5.0; 250;eor
        183;202404131800;    3;   4.8; 250;eor
        183;202404131810;    3;   5.2; 250;eor
        183;202404131820;    3;   4.4; 240;eor
        183;202404131830;    3;   4.9; 240;eor
        183;202404131840;    3;   5.1; 240;eor
        183;202404131850;    3;   4.9; 240;eor
        183;202404131900;    3;   4.9; 240;eor
        183;202404131910;    3;   5.2; 240;eor
        183;202404131920;    3;   5.5; 240;eor
        183;202404131930;    3;   5.5; 220;eor
        183;202404131940;    3;   6.2; 220;eor
        183;202404131950;    3;   6.2; 220;eor
        183;202404132000;    3;   5.8; 210;eor
        183;202404132010;    3;   5.4; 200;eor
        183;202404132020;    3;   5.5; 210;eor
        183;202404132030;    3;   5.7; 200;eor
        183;202404132040;    3;   6.5; 190;eor
        183;202404132050;    3;   7.1; 190;eor
        183;202404132100;    3;   7.5; 190;eor
        183;202404132110;    3;   7.9; 190;eor
        183;202404132120;    3;   7.5; 190;eor
        183;202404132130;    3;   7.6; 190;eor
        183;202404132140;    3;   8.4; 190;eor
        183;202404132150;    3;   9.7; 190;eor
        183;202404132200;    3;  10.8; 190;eor
        183;202404132210;    3;  10.6; 200;eor
        183;202404132220;    3;   8.4; 200;eor
        183;202404132230;    3;   8.7; 200;eor
        183;202404132240;    3;   8.3; 210;eor
        183;202404132250;    3;   8.8; 210;eor
        183;202404132300;    3;   7.5; 220;eor
        183;202404132310;    3;   7.8; 230;eor
        183;202404132320;    3;   8.7; 230;eor
        183;202404132330;    3;  10.0; 240;eor
        183;202404132340;    3;  14.0; 260;eor
        183;202404132350;    3;  14.0; 270;eor
        183;202404140000;    3;  14.0; 270;eor
        183;202404140010;    3;  14.1; 270;eor
        183;202404140020;    3;  14.0; 270;eor
        183;202404140030;    3;  13.2; 270;eor
        183;202404140040;    3;  13.5; 270;eor
        183;202404140050;    3;  12.8; 260;eor
        183;202404140100;    3;  11.9; 260;eor
        183;202404140110;    3;  11.6; 260;eor
        183;202404140120;    3;  11.3; 260;eor
        183;202404140130;    3;  11.9; 260;eor
        183;202404140140;    3;  11.8; 260;eor
        183;202404140150;    3;  11.9; 260;eor
        183;202404140200;    3;  12.1; 260;eor
        183;202404140210;    3;  11.7; 260;eor
        183;202404140220;    3;  11.3; 260;eor
        183;202404140230;    3;  11.9; 260;eor
        183;202404140240;    3;  11.9; 260;eor
        183;202404140250;    3;  12.6; 260;eor
        183;202404140300;    3;  11.7; 260;eor
        183;202404140310;    3;  11.3; 260;eor
        183;202404140320;    3;  12.1; 260;eor
        183;202404140330;    3;  12.9; 260;eor
        183;202404140340;    3;  12.8; 260;eor
        183;202404140350;    3;  13.1; 270;eor
        183;202404140400;    3;  12.8; 270;eor
        183;202404140410;    3;  13.8; 270;eor
        183;202404140420;    3;  13.6; 270;eor
        183;202404140430;    3;  12.7; 270;eor
        183;202404140440;    3;  13.6; 270;eor
        183;202404140450;    3;  13.2; 270;eor
        183;202404140500;    3;  12.2; 270;eor
        183;202404140510;    3;  11.8; 270;eor
        183;202404140520;    3;  13.0; 270;eor
        183;202404140530;    3;  12.6; 270;eor
        183;202404140540;    3;  12.1; 270;eor
        183;202404140550;    3;  12.6; 270;eor
        183;202404140600;    3;  12.2; 270;eor
        183;202404140610;    3;  11.9; 270;eor
        183;202404140620;    3;  13.8; 270;eor
        183;202404140630;    3;  14.3; 270;eor
        183;202404140640;    3;  14.0; 270;eor
        183;202404140650;    3;  13.5; 270;eor
        183;202404140700;    3;  13.7; 270;eor
        183;202404140710;    3;  14.4; 270;eor
        183;202404140720;    3;  13.9; 270;eor
        183;202404140730;    3;  13.5; 270;eor
        183;202404140740;    3;  14.2; 260;eor
        183;202404140750;    3;  14.3; 270;eor
        183;202404140800;    3;  13.7; 270;eor
        183;202404140810;    3;  14.8; 270;eor
        183;202404140820;    3;  14.8; 270;eor
        183;202404140830;    3;  15.3; 270;eor
        183;202404140840;    3;  14.6; 270;eor
        183;202404140850;    3;  15.5; 270;eor
        183;202404140900;    3;  14.7; 270;eor
        183;202404140910;    3;  14.5; 270;eor
        183;202404140920;    3;  14.7; 270;eor
        183;202404140930;    3;  12.9; 260;eor
        183;202404140940;    3;  13.8; 260;eor
        183;202404140950;    3;  14.5; 260;eor
        183;202404141000;    3;  15.1; 260;eor
        183;202404141010;    3;  15.4; 260;eor
        183;202404141020;    3;  15.0; 260;eor
        183;202404141030;    3;  15.4; 260;eor
        183;202404141040;    3;  15.7; 260;eor
        183;202404141050;    3;  15.9; 260;eor
        183;202404141100;    3;  16.8; 260;eor
        183;202404141110;    3;  16.1; 260;eor
        183;202404141120;    3;  15.8; 260;eor
        183;202404141130;    3;  15.8; 260;eor
        183;202404141140;    3;  17.0; 260;eor
        183;202404141150;    3;  16.4; 260;eor
        183;202404141200;    3;  15.9; 260;eor
        183;202404141210;    3;  16.2; 260;eor
        183;202404141220;    3;  16.5; 260;eor
        183;202404141230;    3;  17.6; 260;eor
        183;202404141240;    3;  17.3; 260;eor
        183;202404141250;    3;  16.8; 260;eor
        183;202404141300;    3;  15.6; 260;eor
        183;202404141310;    3;  16.1; 260;eor
        183;202404141320;    3;  16.5; 260;eor
        183;202404141330;    3;  15.9; 260;eor
        183;202404141340;    3;  15.1; 260;eor
        183;202404141350;    3;  14.4; 260;eor
        183;202404141400;    3;  16.1; 260;eor
        183;202404141410;    3;  15.3; 260;eor
        183;202404141420;    3;  14.7; 260;eor
        183;202404141430;    3;  14.4; 260;eor
        183;202404141440;    3;  14.2; 260;eor
        183;202404141450;    3;  15.0; 260;eor
        183;202404141500;    3;  14.5; 260;eor
        183;202404141510;    3;  14.4; 260;eor
        183;202404141520;    3;  14.0; 260;eor
        183;202404141530;    3;  13.9; 270;eor
        183;202404141540;    3;  13.8; 260;eor
        183;202404141550;    3;  14.2; 260;eor
        183;202404141600;    3;  13.8; 260;eor
        183;202404141610;    3;  14.0; 260;eor
        183;202404141620;    3;  14.3; 260;eor
        183;202404141630;    3;  13.1; 270;eor
        183;202404141640;    3;  11.7; 270;eor
        183;202404141650;    3;  12.5; 260;eor
        183;202404141700;    3;  13.0; 270;eor
        183;202404141710;    3;  13.6; 270;eor
        183;202404141720;    3;  11.2; 260;eor
        183;202404141730;    3;  12.3; 260;eor
        183;202404141740;    3;  12.9; 260;eor
        183;202404141750;    3;  13.4; 260;eor
        183;202404141800;    3;  13.0; 260;eor
        183;202404141810;    3;  13.3; 260;eor
        183;202404141820;    3;  13.2; 260;eor
        183;202404141830;    3;  12.9; 260;eor
        183;202404141840;    3;  13.2; 260;eor
        183;202404141850;    3;  12.5; 270;eor
        183;202404141900;    3;  13.0; 270;eor
        183;202404141910;    3;  12.2; 270;eor
        183;202404141920;    3;  12.6; 270;eor
        183;202404141930;    3;  11.5; 270;eor
        183;202404141940;    3;  12.3; 260;eor
        183;202404141950;    3;  12.1; 260;eor
        183;202404142000;    3;  12.3; 260;eor
        183;202404142010;    3;  12.3; 260;eor
        183;202404142020;    3;  12.1; 260;eor
        183;202404142030;    3;  12.3; 260;eor
        183;202404142040;    3;  12.6; 270;eor
        183;202404142050;    3;  11.5; 260;eor
        183;202404142100;    3;  11.9; 260;eor
        183;202404142110;    3;  11.1; 270;eor
        183;202404142120;    3;  11.9; 260;eor
        183;202404142130;    3;  10.8; 270;eor
        183;202404142140;    3;  11.2; 270;eor
        183;202404142150;    3;  10.9; 270;eor
        183;202404142200;    3;  10.2; 270;eor
        183;202404142210;    3;   9.9; 270;eor
        183;202404142220;    3;  10.1; 270;eor
        183;202404142230;    3;  10.0; 270;eor
        183;202404142240;    3;  10.6; 270;eor
        183;202404142250;    3;   9.9; 270;eor
        183;202404142300;    3;  10.3; 270;eor
        183;202404142310;    3;   9.5; 270;eor
        183;202404142320;    3;   9.2; 280;eor
        183;202404142330;    3;   8.8; 280;eor
        183;202404142340;    3;   8.9; 280;eor
        183;202404142350;    3;   8.5; 280;eor
        183;202404150000;    3;   9.0; 280;eor
        183;202404150010;    3;   8.8; 280;eor
        183;202404150020;    3;   8.0; 280;eor
        183;202404150030;    3;   8.1; 280;eor
        183;202404150040;    3;   8.0; 280;eor
        183;202404150050;    3;   7.5; 280;eor
        183;202404150100;    3;   7.4; 280;eor
        183;202404150110;    3;   7.3; 280;eor
        183;202404150120;    3;   6.9; 280;eor
        183;202404150130;    3;   5.8; 270;eor
        183;202404150140;    3;   6.3; 270;eor
        183;202404150150;    3;   6.6; 270;eor
        183;202404150200;    3;   6.6; 270;eor
        183;202404150210;    3;   6.7; 270;eor
        183;202404150220;    3;   6.4; 270;eor
        183;202404150230;    3;   6.1; 270;eor
        183;202404150240;    3;   6.2; 280;eor
        183;202404150250;    3;   6.2; 280;eor
        183;202404150300;    3;   5.8; 280;eor
        183;202404150310;    3;   5.2; 280;eor
        183;202404150320;    3;   5.4; 280;eor
        183;202404150330;    3;   4.8; 280;eor
        183;202404150340;    3;   4.6; 280;eor
        183;202404150350;    3;   4.7; 270;eor
        183;202404150400;    3;   4.6; 270;eor
        183;202404150410;    3;   4.6; 270;eor
        183;202404150420;    3;   4.6; 270;eor
        183;202404150430;    3;   4.3; 270;eor
        183;202404150440;    3;   4.2; 260;eor
        183;202404150450;    3;   4.4; 260;eor
        183;202404150500;    3;   3.9; 280;eor
        183;202404150510;    3;   2.7; 290;eor
        183;202404150520;    3;   1.8; 300;eor
        183;202404150530;    3;   1.6; 300;eor
        183;202404150540;    3;   1.7; 290;eor
        183;202404150550;    3;   2.6; 290;eor
        183;202404150600;    3;   2.7; 280;eor
        183;202404150610;    3;   2.3; 270;eor
        183;202404150620;    3;   2.3; 280;eor
        183;202404150630;    3;   1.9; 290;eor
        183;202404150640;    3;   2.9; 290;eor
        183;202404150650;    3;   2.7; 280;eor
        183;202404150700;    3;   2.6; 290;eor
        183;202404150710;    3;   3.2; 300;eor
        183;202404150720;    3;   2.3; 300;eor
        183;202404150730;    3;   2.7; 300;eor
        183;202404150740;    3;   2.7; 290;eor
        183;202404150750;    3;   3.2; 270;eor
        183;202404150800;    3;   2.0; 220;eor
        183;202404150810;    3;   2.4; 140;eor
        183;202404150820;    3;   1.4; 210;eor
        183;202404150830;    3;   2.2; 250;eor
        183;202404150840;    3;   2.0; 270;eor
        183;202404150850;    3;   1.6; 260;eor
        183;202404150900;    3;   2.5; 280;eor
        183;202404150910;    3;   3.3; 300;eor
        183;202404150920;    3;   3.6; 290;eor
        183;202404150930;    3;   3.2; 290;eor
        183;202404150940;    3;   3.5; 270;eor
        183;202404150950;    3;   2.0; 290;eor
        183;202404151000;    3;   2.3; 310;eor
        183;202404151010;    3;   1.4; 320;eor
        183;202404151020;    3;   1.7;  60;eor
        183;202404151030;    3;   1.7;  20;eor
        183;202404151040;    3;   2.0;  30;eor
        183;202404151050;    3;   2.2;  40;eor
        183;202404151100;    3;   2.1;  20;eor
        183;202404151110;    3;   2.1;  20;eor
        183;202404151120;    3;   3.4;  50;eor
        183;202404151130;    3;   2.6;  90;eor
        183;202404151140;    3;   2.5;  80;eor
        183;202404151150;    3;   3.3;  90;eor
        183;202404151200;    3;   4.1;  90;eor
        183;202404151210;    3;   3.7;  90;eor
        183;202404151220;    3;   4.3;  80;eor
        183;202404151230;    3;   3.8;  90;eor
        183;202404151240;    3;   3.7;  90;eor
        183;202404151250;    3;   3.9;  90;eor
        183;202404151300;    3;   3.7;  90;eor
        183;202404151310;    3;   2.9;  90;eor
        183;202404151320;    3;   1.6;  90;eor
        183;202404151330;    3;   0.9; 330;eor
        183;202404151340;    3;   0.9;  90;eor
        183;202404151350;    3;   2.1; 110;eor
        183;202404151400;    3;   4.0; 130;eor
        183;202404151410;    3;   6.4; 130;eor
        183;202404151420;    3;   7.9; 120;eor
        183;202404151430;    3;   8.7; 120;eor
        183;202404151440;    3;   8.0; 130;eor
        183;202404151450;    3;   8.0; 130;eor
        183;202404151500;    3;   7.6; 120;eor
        183;202404151510;    3;   7.1; 120;eor
        183;202404151520;    3;   4.9; 110;eor
        183;202404151530;    3;   4.9; 110;eor
        183;202404151540;    3;   3.0;  90;eor
        183;202404151550;    3;   2.3;  90;eor
        183;202404151600;    3;   1.9;  60;eor
        183;202404151610;    3;   1.6;  60;eor
        183;202404151620;    3;   1.6;  30;eor
        183;202404151630;    3;   1.9;  40;eor
        183;202404151640;    3;   2.5;  70;eor
        183;202404151650;    3;   4.7; 100;eor
        183;202404151700;    3;   5.5; 110;eor
        183;202404151710;    3;   6.1; 110;eor
        183;202404151720;    3;   5.4; 100;eor
        183;202404151730;    3;   6.1; 110;eor
        183;202404151740;    3;   8.6; 110;eor
        183;202404151750;    3;   8.9; 110;eor
        183;202404151800;    3;   6.9; 100;eor
        183;202404151810;    3;   4.6; 100;eor
        183;202404151820;    3;   3.2;  90;eor
        183;202404151830;    3;   2.7;  70;eor
        183;202404151840;    3;   2.6;  80;eor
        183;202404151850;    3;   2.8;  90;eor
        183;202404151900;    3;   2.8;  90;eor
        183;202404151910;    3;   2.4;  90;eor
        183;202404151920;    3;   2.8;  60;eor
        183;202404151930;    3;   3.3;  60;eor
        183;202404151940;    3;   3.1;  50;eor
        183;202404151950;    3;   3.5;  90;eor
        183;202404152000;    3;   3.5;  80;eor
        183;202404152010;    3;   5.6;  90;eor
        183;202404152020;    3;   5.6;  90;eor
        183;202404152030;    3;   5.8;  90;eor
        183;202404152040;    3;   6.5;  90;eor
        183;202404152050;    3;   6.3;  90;eor
        183;202404152100;    3;   5.7;  90;eor
        183;202404152110;    3;   4.4; 100;eor
        183;202404152120;    3;   5.9;  90;eor
        183;202404152130;    3;   7.6;  90;eor
        183;202404152140;    3;   6.9;  90;eor
        183;202404152150;    3;   7.8;  90;eor
        183;202404152200;    3;   5.5;  90;eor
        183;202404152210;    3;   5.1; 100;eor
        183;202404152220;    3;   5.1;  90;eor
        183;202404152230;    3;   7.4;  90;eor
        183;202404152240;    3;   7.4;  90;eor
        183;202404152250;    3;   5.5;  90;eor
        183;202404152300;    3;   5.8;  90;eor
        183;202404152310;    3;   5.5;  90;eor
        183;202404152320;    3;   5.4;  90;eor
        183;202404152330;    3;   5.1;  90;eor
        183;202404152340;    3;   4.8;  90;eor
        183;202404152350;    3;   5.5;  90;eor
        183;202404160000;    3;   4.5; 100;eor
        183;202404160010;    3;   4.4;  90;eor
        183;202404160020;    3;   3.7; 100;eor
        183;202404160030;    3;   2.8;  80;eor
        183;202404160040;    3;   2.8;  50;eor
        183;202404160050;    3;   2.3;  60;eor
        183;202404160100;    3;   1.8;  60;eor
        183;202404160110;    3;   5.4; 240;eor
        183;202404160120;    3;   6.5; 240;eor
        183;202404160130;    3;   7.3; 260;eor
        183;202404160140;    3;   8.6; 260;eor
        183;202404160150;    3;   7.7; 260;eor
        183;202404160200;    3;   8.0; 260;eor
        183;202404160210;    3;   9.1; 260;eor
        183;202404160220;    3;   9.5; 260;eor
        183;202404160230;    3;   8.9; 260;eor
        183;202404160240;    3;  10.1; 260;eor
        183;202404160250;    3;   9.7; 260;eor
        183;202404160300;    3;   9.8; 260;eor
        183;202404160310;    3;   9.5; 260;eor
        183;202404160320;    3;  10.6; 270;eor
        183;202404160330;    3;   9.4; 270;eor
        183;202404160340;    3;   9.1; 260;eor
        183;202404160350;    3;  10.1; 270;eor
        183;202404160400;    3;  10.1; 270;eor
        183;202404160410;    3;   8.8; 260;eor
        183;202404160420;    3;   7.9; 260;eor
        183;202404160430;    3;   6.9; 270;eor
        183;202404160440;    3;   7.6; 270;eor
        183;202404160450;    3;   7.3; 260;eor
        183;202404160500;    3;   7.9; 260;eor
        183;202404160510;    3;   9.1; 260;eor
        183;202404160520;    3;   8.4; 260;eor
        183;202404160530;    3;   7.9; 260;eor
        183;202404160540;    3;   8.2; 260;eor
        183;202404160550;    3;   7.0; 260;eor
        183;202404160600;    3;   6.5; 260;eor
        183;202404160610;    3;   4.1; 330;eor
        183;202404160620;    3;   2.9; 350;eor
        183;202404160630;    3;   8.0;  40;eor
        183;202404160640;    3;   8.8;  50;eor
        183;202404160650;    3;   8.7;  50;eor
        183;202404160700;    3;   9.5;  50;eor
        183;202404160710;    3;   9.6;  50;eor
        183;202404160720;    3;  10.1;  50;eor
        183;202404160730;    3;  10.5;  50;eor
        183;202404160740;    3;  10.6;  50;eor
        183;202404160750;    3;  10.9;  50;eor
        183;202404160800;    3;  11.4;  40;eor
        183;202404160810;    3;  11.5;  50;eor
        183;202404160820;    3;  11.3;  50;eor
        183;202404160830;    3;  12.2;  50;eor
        183;202404160840;    3;  12.4;  50;eor
        183;202404160850;    3;  12.0;  50;eor
        183;202404160900;    3;  11.9;  50;eor
        183;202404160910;    3;  11.5;  50;eor
        183;202404160920;    3;  12.0;  50;eor
        183;202404160930;    3;  11.7;  50;eor
        183;202404160940;    3;  11.7;  50;eor
        183;202404160950;    3;  11.2;  50;eor
        183;202404161000;    3;  12.8;  40;eor
        183;202404161010;    3;  12.0;  50;eor
        183;202404161020;    3;  12.4;  40;eor
        183;202404161030;    3;  12.4;  40;eor
        183;202404161040;    3;  13.0;  40;eor
        183;202404161050;    3;  12.7;  40;eor
        183;202404161100;    3;  12.6;  40;eor
        183;202404161110;    3;  12.2;  40;eor
        183;202404161120;    3;  11.5;  40;eor
        183;202404161130;    3;  10.7;  40;eor
        183;202404161140;    3;  10.1;  40;eor
        183;202404161150;    3;   9.8;  30;eor
        183;202404161200;    3;   9.4;  40;eor
        183;202404161210;    3;   8.3;  40;eor
        183;202404161220;    3;   8.2;  30;eor
        183;202404161230;    3;   9.8;  30;eor
        183;202404161240;    3;   9.3;  30;eor
        183;202404161250;    3;  10.0;  30;eor
        183;202404161300;    3;  10.7;  30;eor
        183;202404161310;    3;  11.2;  30;eor
        183;202404161320;    3;  10.8;  40;eor
        183;202404161330;    3;  11.2;  40;eor
        183;202404161340;    3;  11.2;  50;eor
        183;202404161350;    3;  11.2;  40;eor
        183;202404161400;    3;  10.4;  40;eor
        183;202404161410;    3;   9.7;  40;eor
        183;202404161420;    3;  10.5;  40;eor
        183;202404161430;    3;  11.4;  40;eor
        183;202404161440;    3;  11.9;  50;eor
        183;202404161450;    3;  11.1;  40;eor
        183;202404161500;    3;  10.1;  40;eor
        183;202404161510;    3;  10.3;  40;eor
        183;202404161520;    3;  10.6;  50;eor
        183;202404161530;    3;  10.0;  50;eor
        183;202404161540;    3;   8.9;  50;eor
        183;202404161550;    3;   9.1;  40;eor
        183;202404161600;    3;   8.2;  40;eor
        183;202404161610;    3;   7.2;  40;eor
        183;202404161620;    3;   6.7;  40;eor
        183;202404161630;    3;   7.0;  40;eor
        183;202404161640;    3;   6.7;  40;eor
        183;202404161650;    3;   6.1;  30;eor
        183;202404161700;    3;   5.8;  40;eor
        183;202404161710;    3;   6.3;  30;eor
        183;202404161720;    3;   6.6;  40;eor
        183;202404161730;    3;   6.4;  40;eor
        183;202404161740;    3;   6.4;  40;eor
        183;202404161750;    3;   6.2;  40;eor
        183;202404161800;    3;   6.0;  40;eor
        183;202404161810;    3;   6.5;  40;eor
        183;202404161820;    3;   5.8;  40;eor
        183;202404161830;    3;   5.6;  40;eor
        183;202404161840;    3;   5.8;  40;eor
        183;202404161850;    3;   6.2;  40;eor
        183;202404161900;    3;   5.4;  40;eor
        183;202404161910;    3;   5.0;  40;eor
        183;202404161920;    3;   4.8;  40;eor
        183;202404161930;    3;   4.4;  30;eor
        183;202404161940;    3;   5.1;  40;eor
        183;202404161950;    3;   5.6;  40;eor
        183;202404162000;    3;   4.5;  50;eor
        183;202404162010;    3;   3.9;  50;eor
        183;202404162020;    3;   3.6;  40;eor
        183;202404162030;    3;   4.0;  40;eor
        183;202404162040;    3;   3.6;  40;eor
        183;202404162050;    3;   3.5;  40;eor
        183;202404162100;    3;   3.6;  40;eor
        183;202404162110;    3;   1.5;  30;eor
        183;202404162120;    3;   1.0;  10;eor
        183;202404162130;    3;   1.1; 360;eor
        183;202404162140;    3;   1.1; 330;eor
        183;202404162150;    3;   1.7; 330;eor
        183;202404162200;    3;   1.4; 330;eor
        183;202404162210;    3;   2.2; 320;eor
        183;202404162220;    3;   2.7; 320;eor
        183;202404162230;    3;   2.3; 320;eor
        183;202404162240;    3;   2.9; 320;eor
        183;202404162250;    3;   2.9; 320;eor
        183;202404162300;    3;   2.7; 320;eor
        183;202404162310;    3;   3.1; 320;eor
        183;202404162320;    3;   3.0; 310;eor
        183;202404162330;    3;   3.6; 310;eor
        183;202404162340;    3;   3.2; 310;eor
        183;202404162350;    3;   2.4; 320;eor
        183;202404170000;    3;   2.5; 320;eor
        183;202404170010;    3;   2.2; 310;eor
        183;202404170020;    3;   2.4; 300;eor
        183;202404170030;    3;   2.5; 310;eor
        183;202404170040;    3;   3.1; 320;eor
        183;202404170050;    3;   2.8; 320;eor
        183;202404170100;    3;   3.5; 330;eor
        183;202404170110;    3;   3.8; 330;eor
        183;202404170120;    3;   3.0; 320;eor
        183;202404170130;    3;   2.3; 310;eor
        183;202404170140;    3;   1.2; 320;eor
        183;202404170150;    3;   1.0; 340;eor
        183;202404170200;    3;   0.6;  10;eor
        183;202404170210;    3;   1.8;  70;eor
        183;202404170220;    3;   1.6;  90;eor
        183;202404170230;    3;   1.3; 110;eor
        183;202404170240;    3;   1.9; 120;eor
        183;202404170250;    3;   2.2; 130;eor
        183;202404170300;    3;   2.4; 130;eor
        183;202404170310;    3;   2.5; 130;eor
        183;202404170320;    3;   2.1; 140;eor
        183;202404170330;    3;   2.2; 150;eor
        183;202404170340;    3;   2.6; 150;eor
        183;202404170350;    3;   2.7; 160;eor
        183;202404170400;    3;   2.3; 170;eor
        183;202404170410;    3;   2.6; 170;eor
        183;202404170420;    3;   2.9; 190;eor
        183;202404170430;    3;   3.0; 180;eor
        183;202404170440;    3;   2.6; 180;eor
        183;202404170450;    3;   1.5; 150;eor
        183;202404170500;    3;   2.2; 140;eor
        183;202404170510;    3;   2.8; 160;eor
        183;202404170520;    3;   2.8; 160;eor
        183;202404170530;    3;   3.0; 170;eor
        183;202404170540;    3;   2.8; 180;eor
        183;202404170550;    3;   3.3; 190;eor
        183;202404170600;    3;   3.2; 190;eor
        183;202404170610;    3;   2.9; 200;eor
        183;202404170620;    3;   2.9; 210;eor
        183;202404170630;    3;   3.0; 210;eor
        183;202404170640;    3;   3.1; 210;eor
        183;202404170650;    3;   3.1; 210;eor
        183;202404170700;    3;   2.8; 220;eor
        183;202404170710;    3;   2.7; 230;eor
        183;202404170720;    3;   2.0; 280;eor
        183;202404170730;    3;   1.3; 270;eor
        183;202404170740;    3;   1.3; 270;eor
        183;202404170750;    3;   1.1; 310;eor
        183;202404170800;    3;   1.8; 320;eor
        183;202404170810;    3;   2.2; 330;eor
        183;202404170820;    3;   2.3; 310;eor
        183;202404170830;    3;   2.5; 320;eor
        183;202404170840;    3;   2.2; 350;eor
        183;202404170850;    3;   2.4; 320;eor
        183;202404170900;    3;   2.1; 330;eor
        183;202404170910;    3;   2.4; 330;eor
        183;202404170920;    3;   2.6; 310;eor
        183;202404170930;    3;   2.4; 320;eor
